t,forward_bytes_per_sec,forward_packets_per_sec,flows_per_sec
2018-12-01 10:59:01,3640326.307757135,8280.456244338042,60
2018-12-01 10:59:02,2703721.7483849414,6178.950614886642,42
2018-12-01 10:59:03,1778177.4220402148,4056.760247616215,36
2018-12-01 10:59:04,1962571.2216592927,4466.04334209514,41
2018-12-01 10:59:05,1999669.9951913417,4549.040494566955,41
2018-12-01 10:59:06,1883266.999950041,4294.189694977861,37
2018-12-01 10:59:07,1845095.1929631182,4224.785281715413,36
2018-12-01 10:59:08,2343178.9040407864,5376.418804280701,42
2018-12-01 10:59:09,2346718.1403035964,5364.4620656641855,45
2018-12-01 10:59:10,2463050.1524537257,5629.291675147935,44
2018-12-01 10:59:11,1878880.8207412441,4299.068479194426,35
2018-12-01 10:59:12,2400347.1329325405,5488.3312706532315,43
2018-12-01 10:59:13,2582740.0188053627,5880.954903298059,48
2018-12-01 10:59:14,3089882.7973964377,7053.9454303054845,51
2018-12-01 10:59:15,1883244.853424744,4291.684014280727,41
2018-12-01 10:59:16,2709772.845707374,6190.353838425098,47
2018-12-01 10:59:17,1993730.9813316285,4564.332147322386,37
2018-12-01 10:59:18,2859422.9930031267,6535.300703181129,46
2018-12-01 10:59:19,4842063.326149927,11053.810342297482,74
2018-12-01 10:59:20,4696558.723730397,10707.552419425536,71
2018-12-01 10:59:21,2207421.2978382986,5046.010330057697,38
2018-12-01 10:59:22,2360252.39365266,5378.498249767585,45
2018-12-01 10:59:23,2392730.260538896,5456.752857437581,44
2018-12-01 10:59:24,2811621.5712602525,6405.5285564046135,50
2018-12-01 10:59:25,1593967.2334985565,3665.2411458959077,40
2018-12-01 10:59:26,2417130.139464437,5518.415937756351,50
2018-12-01 10:59:27,2287539.924836935,5249.445494587089,41
2018-12-01 10:59:28,2224727.3071367983,5107.668620400881,45
2018-12-01 10:59:29,2481008.3184219976,5675.225486669716,46
2018-12-01 10:59:30,2879759.5795365158,6586.929736684734,47
2018-12-01 10:59:31,2246433.67156817,5125.501325280382,40
2018-12-01 10:59:32,2070174.87525812,4706.722318117167,46
2018-12-01 10:59:33,81772.78516534892,203.07928349143793,11
2018-12-01 10:59:34,22713.10024112663,51.402676538499875,13
2018-12-01 10:59:35,971938.9002795969,2197.252005492791,30
2018-12-01 10:59:36,621898.8042773554,1422.9051786017158,18
2018-12-01 10:59:37,506036.0619306349,1176.7973889510045,15
2018-12-01 10:59:38,1182208.3657805778,2705.410221677684,27
2018-12-01 10:59:39,950392.4408995827,2178.8331171411064,21
2018-12-01 10:59:40,632415.9852363984,1442.486629531822,16
2018-12-01 10:59:41,647135.9852363984,1452.486629531822,21
2018-12-01 10:59:42,107701.64241594053,229.863210452219,17
2018-12-01 10:59:43,1267750.3280568565,2882.548318918369,26
2018-12-01 10:59:44,13695.985236398472,45.52509713324001,10
2018-12-01 10:59:45,4247.375729839956,43.76016050089161,7
2018-12-01 10:59:46,15302.679734414842,55.87052802969427,12
2018-12-01 10:59:47,17439.900244940614,59.9445397338352,16
2018-12-01 10:59:48,5283.985236398471,43.52509713324001,9
2018-12-01 10:59:49,295032.2074586207,682.1028749110178,16
2018-12-01 10:59:50,888865.7630141763,2020.9473193554622,22
2018-12-01 10:59:51,28383.985236398472,55.52509713324001,14
2018-12-01 10:59:52,19583.985236398472,49.52509713324001,12
2018-12-01 10:59:53,15555.985236398472,47.52509713324001,10
2018-12-01 10:59:54,22527.56301174725,53.59277204688886,15
2018-12-01 10:59:55,873208.9278635152,2004.0641848296113,22
2018-12-01 10:59:56,651486.93980407,1511.272804499169,19
2018-12-01 10:59:57,543779.867389683,1243.8036477095602,25
2018-12-01 10:59:58,551996.0202708575,1287.5737713982555,14
2018-12-01 10:59:59,1210219.2311265464,2722.397439341789,29
2018-12-01 11:00:00,127183.10317432937,277.09714854129595,17
2018-12-01 11:00:01,26247.08762195965,57.4978028517508,14
2018-12-01 11:00:02,655990.5241826137,1467.0608000988927,23
2018-12-01 11:00:03,25471.462679196873,53.46854497360813,12
2018-12-01 11:00:04,1145678.267812227,2609.819526144397,25
2018-12-01 11:00:05,1324362.9355342174,3000.88847986061,32
2018-12-01 11:00:06,341041.4142591459,797.8674283260318,13
2018-12-01 11:00:07,342234.3598904489,803.466888505065,14
2018-12-01 11:00:08,814736.1179761896,1884.5678285159433,25
2018-12-01 11:00:09,204479.07653566217,483.69273433292665,15
2018-12-01 11:00:10,868428.1393333712,1980.2091036358051,29
2018-12-01 11:00:11,848644.4818813229,1922.9682896495258,24
2018-12-01 11:00:12,731307.6933275645,1673.1701625122935,19
2018-12-01 11:00:13,832073.1840451839,1885.214532015844,27
2018-12-01 11:00:14,510752.59175075765,1178.6660355876647,17
2018-12-01 11:00:15,903024.9526629787,2074.092525189745,25
2018-12-01 11:00:16,235925.47938161553,551.6147774516237,10
2018-12-01 11:00:17,1196683.5488779736,2732.9200892638023,21
2018-12-01 11:00:18,531962.2936926367,1210.0676012611966,18
2018-12-01 11:00:19,125796.04178248176,261.96091689953914,18
2018-12-01 11:00:20,2717871.6871493757,6167.206086470834,42
2018-12-01 11:00:21,2086548.6413188537,4739.802480103799,34
2018-12-01 11:00:22,1382931.0038944436,3134.869808011186,29
2018-12-01 11:00:23,2511025.1455739005,5720.3299586311905,38
2018-12-01 11:00:24,2302107.122620074,5235.751198229228,36
2018-12-01 11:00:25,1809575.5783206157,4108.298406211183,32
2018-12-01 11:00:26,2405744.349302693,5456.683960849485,45
2018-12-01 11:00:27,1443918.4109138267,3255.0750400258516,27
2018-12-01 11:00:28,2402225.7403468983,5473.528061464652,42
2018-12-01 11:00:29,1272375.81141409,2891.6603618743907,26
2018-12-01 11:00:30,1352483.118628544,3078.4945095749968,27
2018-12-01 11:00:31,1435299.521232673,3251.74114819504,30
2018-12-01 11:00:32,898117.0572369589,2056.181054396607,17
2018-12-01 11:00:33,790172.7736648812,1796.806847018747,19
2018-12-01 11:00:34,2452976.1623383574,5563.99803797747,44
2018-12-01 11:00:35,1267416.0800851968,2891.169742688057,23
2018-12-01 11:00:36,1959928.7959269136,4450.375915055594,34
2018-12-01 11:00:37,1108933.7755473075,2518.841777829217,22
2018-12-01 11:00:38,1546344.2615851744,3521.9928824607327,33
2018-12-01 11:00:39,1312096.471588331,2994.7796664211364,28
2018-12-01 11:00:40,2048706.2166134277,4658.091320396663,36
2018-12-01 11:00:41,1788435.3137323088,4059.980843892814,37
2018-12-01 11:00:42,2417802.206488552,5518.020375692868,42
2018-12-01 11:00:43,1378833.1275173167,3144.2012747177196,28
2018-12-01 11:00:44,1034996.2010000839,2354.3173508149175,25
2018-12-01 11:00:45,719349.7238136041,1638.428989399126,21
2018-12-01 11:00:46,1200779.5959287835,2731.320429262011,25
2018-12-01 11:00:47,918558.3352608583,2083.947595360015,18
2018-12-01 11:00:48,961170.9913118342,2197.4627227485958,22
2018-12-01 11:00:49,993059.0709509803,2257.6174492012005,20
2018-12-01 11:00:50,1601489.9173381978,3650.6466455357863,25
2018-12-01 11:00:51,885491.9870558176,2018.4695312576496,17
2018-12-01 11:00:52,1510047.8539138664,3451.716804765278,26
2018-12-01 11:00:53,2167828.2105397508,4951.9313070800345,34
2018-12-01 11:00:54,215053.51296883196,510.6075113326915,9
2018-12-01 11:00:55,46672.608580276836,66.88272863142979,17
2018-12-01 11:00:56,891682.1399990064,2053.268445953848,19
2018-12-01 11:00:57,971698.6559076878,2212.1542610471165,22
2018-12-01 11:00:58,11911.450002093234,58.644077924340934,11
2018-12-01 11:00:59,588460.355597673,1347.1626471586062,16
2018-12-01 11:01:00,1061651.4781721134,2445.8344703203807,21
2018-12-01 11:01:01,898404.1296045259,2049.08491199631,21
2018-12-01 11:01:02,897355.186644914,2068.077375381452,21
2018-12-01 11:01:03,784432.73690882,1787.2998987547003,23
2018-12-01 11:01:04,294642.67003072833,647.8089455224855,17
2018-12-01 11:01:05,115683.22514159931,251.62915941394567,14
2018-12-01 11:01:06,51081.17691429285,104.09864284215477,14
2018-12-01 11:01:07,1565675.3255039048,3572.677276916764,28
2018-12-01 11:01:08,8562.158511584139,51.87007920694444,13
2018-12-01 11:01:09,435298.1364448772,1011.1154836007922,13
2018-12-01 11:01:10,649267.8374916812,1478.6238950708014,19
2018-12-01 11:01:11,1443955.110837607,3287.413893134287,33
2018-12-01 11:01:12,1899294.6696659778,4343.11012065864,33
2018-12-01 11:01:13,1397441.9541299632,3156.6387715304777,31
2018-12-01 11:01:14,788397.5160167499,1799.6434568574698,19
2018-12-01 11:01:15,1427354.274767151,3226.454132339151,30
2018-12-01 11:01:16,2426676.7300362866,5514.935698284473,43
2018-12-01 11:01:17,1211166.4658412612,2755.003119691174,30
2018-12-01 11:01:18,1568994.02758159,3601.0698816378404,31
2018-12-01 11:01:19,470221.3477339344,1084.1344470569834,15
2018-12-01 11:01:20,160822.222622485,378.0382282255424,11
2018-12-01 11:01:21,567392.2276607137,1293.220090602349,18
2018-12-01 11:01:22,37573.0175116562,93.02648381829235,12
2018-12-01 11:01:23,1065237.4112463233,2421.223704623073,28
2018-12-01 11:01:24,1387775.2466668186,3174.6372898004715,27
2018-12-01 11:01:25,204795.8506006992,472.82934037012797,13
2018-12-01 11:01:26,680690.8705007549,1565.7553695353809,20
2018-12-01 11:01:27,110058.24240014213,255.29869864467747,15
2018-12-01 11:01:28,621564.2424001421,1442.3928454909878,19
2018-12-01 11:01:29,706758.1939696221,1629.307703527417,20
2018-12-01 11:01:30,642323.2685574818,1479.303243327017,23
2018-12-01 11:01:31,700704.276109699,1590.5544789710664,28
2018-12-01 11:01:32,1278780.0546803777,2883.589681569293,33
2018-12-01 11:01:33,243132.88888273685,557.6238497347128,13
2018-12-01 11:01:34,309839.2251415993,687.6291594139457,17
2018-12-01 11:01:35,903171.2251415993,2053.6291594139457,24
2018-12-01 11:01:36,456627.2251415993,1043.6291594139457,14
2018-12-01 11:01:37,1218866.3107408932,2789.8452630487045,24
2018-12-01 11:01:38,268552.09553463996,635.347121101544,12
2018-12-01 11:01:39,448050.5801527477,1027.7775280758503,15
2018-12-01 11:01:40,381959.10168766574,882.9105315643004,14
2018-12-01 11:01:41,23010.074482792545,62.82637882595226,7
2018-12-01 11:01:42,392775.67459809204,870.3270821096042,20
2018-12-01 11:01:43,31044.110946623103,74.43851879493121,12
2018-12-01 11:01:44,26160.110946623103,68.43851879493121,9
2018-12-01 11:01:45,37968.1109466231,76.43851879493121,14
2018-12-01 11:01:46,32356.72294628878,76.51204754176098,13
2018-12-01 11:01:47,94020.44328756689,242.18766236742,9
2018-12-01 11:01:48,507623.9069228549,1187.9138402153153,19
2018-12-01 11:01:49,236411.60164601207,566.4801026045234,18
2018-12-01 11:01:50,165704.284054017,374.33548981420194,15
2018-12-01 11:01:51,841379.2709030694,1897.5638910474206,26
2018-12-01 11:01:52,1210347.663228526,2747.9454164288777,28
2018-12-01 11:01:53,1432657.2324940306,3258.6215746885964,30
2018-12-01 11:01:54,740751.5586136561,1673.054134051382,24
2018-12-01 11:01:55,1129760.6332206416,2572.9158681357944,25
2018-12-01 11:01:56,1318889.1857953286,3012.785695128927,26
2018-12-01 11:01:57,1931147.9976252732,4409.717158777541,34
2018-12-01 11:01:58,2153293.3895176165,4928.185967748155,37
2018-12-01 11:01:59,1392326.4978909655,3196.6182700972145,29
2018-12-01 11:02:00,317355.23245678755,724.7446603278004,15
2018-12-01 11:02:01,1262555.6745321893,2861.7873234148715,28
2018-12-01 11:02:02,1655392.633097012,3760.9654672374268,30
2018-12-01 11:02:03,1270539.8417585578,2900.153387300768,23
2018-12-01 11:02:04,1527982.4528184838,3458.2411397096903,29
2018-12-01 11:02:05,212735.58997240255,489.2800877867787,10
2018-12-01 11:02:06,1251822.4748567683,2853.3729585624524,29
2018-12-01 11:02:07,196627.9232892262,444.8444816886506,14
2018-12-01 11:02:08,374235.3211425076,883.1829638226652,10
2018-12-01 11:02:09,1198639.75408288,2719.0724282976707,27
2018-12-01 11:02:10,829765.2993656527,1869.6748818623473,20
2018-12-01 11:02:11,457710.1838771731,1020.230808743965,17
2018-12-01 11:02:12,942619.0579779174,2146.061325716605,19
2018-12-01 11:02:13,1784440.5271888382,4081.6565243191694,28
2018-12-01 11:02:14,469879.31938961416,1084.0324390581316,12
2018-12-01 11:02:15,1126558.3256358919,2583.5003044511573,21
2018-12-01 11:02:16,1958723.9508751146,4477.054056211227,32
2018-12-01 11:02:17,743403.9372435977,1694.0937169658837,19
2018-12-01 11:02:18,1193281.9311970396,2728.1808632973175,24
2018-12-01 11:02:19,396741.104345524,874.9062568166003,21
2018-12-01 11:02:20,787790.6176954544,1743.9783546691272,32
2018-12-01 11:02:21,1192847.4246287015,2712.7005439225018,27
2018-12-01 11:02:22,938105.4654353636,2148.795469596201,27
2018-12-01 11:02:23,2168082.6740901126,4963.256465852579,38
2018-12-01 11:02:24,1357384.6896500462,3117.237893367071,31
2018-12-01 11:02:25,753699.1073377992,1745.787558521488,23
2018-12-01 11:02:26,673315.7901018165,1551.9942116387447,27
2018-12-01 11:02:27,1701080.0004400162,3878.929359928269,36
2018-12-01 11:02:28,2066766.5853926525,4735.055989769105,45
2018-12-01 11:02:29,2150318.6934363544,4923.0835488041375,47
2018-12-01 11:02:30,2166080.1375118797,4949.372433248148,46
2018-12-01 11:02:31,1587605.954566606,3619.7021793148206,37
2018-12-01 11:02:32,291835.604437181,676.2173492956789,18
2018-12-01 11:02:33,7343.974274644374,33.77219067588837,6
2018-12-01 11:02:34,774435.199734674,1767.7795212668648,17
2018-12-01 11:02:35,264549.9153961425,599.9311477702023,14
2018-12-01 11:02:36,1151487.1563681515,2648.9476045247684,24
2018-12-01 11:02:37,1185802.866540725,2683.0060367351625,24
2018-12-01 11:02:38,1186546.819789584,2698.0208739209543,33
2018-12-01 11:02:39,1202662.105054548,2747.3956113505037,23
2018-12-01 11:02:40,1071249.1464470308,2440.26013904511,19
2018-12-01 11:02:41,1114591.4450819986,2510.1835450336725,26
2018-12-01 11:02:42,1232516.5678078393,2816.0860966833106,20
2018-12-01 11:02:43,1149664.137285552,2632.4760273144766,18
2018-12-01 11:02:44,1429749.5903793103,3245.5793298002905,26
2018-12-01 11:02:45,1165382.779153363,2668.2581121427497,19
2018-12-01 11:02:46,1481193.684391356,3355.704935788852,31
2018-12-01 11:02:47,2178655.451391775,4957.40369899947,43
2018-12-01 11:02:48,2887288.1349378033,6574.393662276992,49
2018-12-01 11:02:49,3362441.5557585834,7659.542355814427,59
2018-12-01 11:02:50,2513167.4363970966,5740.5756195726135,40
2018-12-01 11:02:51,1689227.4746180025,3852.2573421724014,28
2018-12-01 11:02:52,582512.2221817209,1336.0223502135057,14
2018-12-01 11:02:53,19505.055548516342,48.4627589617921,13
2018-12-01 11:02:54,18992.173548746756,40.195852645720365,10
2018-12-01 11:02:55,7216.173548746756,32.195852645720365,6
2018-12-01 11:02:56,979541.0349764635,2207.6069013450765,29
2018-12-01 11:02:57,1063196.086365854,2412.8911090482366,22
2018-12-01 11:02:58,1654497.8584790502,3790.515647364541,33
2018-12-01 11:02:59,1375992.827730701,3139.132141962543,24
2018-12-01 11:03:00,1822799.7587438375,4145.1206215378525,30
2018-12-01 11:03:01,1208845.475254998,2764.906340881399,28
2018-12-01 11:03:02,1834537.7372687473,4174.57057273083,29
2018-12-01 11:03:03,2567426.101286223,5831.24134620055,40
2018-12-01 11:03:04,2222775.96451958,5043.435464427269,36
2018-12-01 11:03:05,2764356.8989678835,6265.560873010281,44
2018-12-01 11:03:06,2291901.63721342,5185.402830695468,41
2018-12-01 11:03:07,1953419.6638071213,4433.520451933983,28
2018-12-01 11:03:08,2105948.838692179,4766.504493155253,36
2018-12-01 11:03:09,1967290.7071444844,4490.771406628157,34
2018-12-01 11:03:10,1149251.6013927606,2623.007046523548,20
2018-12-01 11:03:11,1059342.4280361782,2420.633842579523,20
2018-12-01 11:03:12,1645352.952457875,3753.8775332197865,25
2018-12-01 11:03:13,1358537.6382871254,3095.1535211421788,20
2018-12-01 11:03:14,1348445.5405717513,3071.2708171807762,19
2018-12-01 11:03:15,1274318.9067710505,2901.8782278113886,19
2018-12-01 11:03:16,1066536.5765594956,2426.0162626513034,16
2018-12-01 11:03:17,233406.88001954753,539.9591668316375,9
2018-12-01 11:03:18,2583.393594854663,13.490490264056886,4
2018-12-01 11:03:19,171550.41883073025,400.79230582174864,8
2018-12-01 11:03:20,1010470.8729383003,2313.035727546281,18
2018-12-01 11:03:21,1321504.4849462195,3024.09785873069,24
2018-12-01 11:03:22,407293.48669160204,929.9561750711089,10
2018-12-01 11:03:23,391781.4055639484,896.2994058012537,11
2018-12-01 11:03:24,3003.380494904718,13.03226986707259,5
2018-12-01 11:03:25,3399.3550289379846,18.863591897015503,6
2018-12-01 11:03:26,3460.4997587952453,19.76404023292187,6
2018-12-01 11:03:27,813889.923313621,1863.5496127921965,20
2018-12-01 11:03:28,657400.9073735252,1503.9709586914446,18
2018-12-01 11:03:29,41549.05187689412,101.47174880629308,8
2018-12-01 11:03:30,2160.946543310036,12.53735917873443,4
2018-12-01 11:03:31,393299.0999553668,900.8401794601014,8
2018-12-01 11:03:32,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:33,639982.9762687585,1460.5249193191605,12
2018-12-01 11:03:34,305574.93041106034,699.1547706507176,7
2018-12-01 11:03:35,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:36,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:37,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:38,72029.22161733314,166.3378580014318,4
2018-12-01 11:03:39,699288.9782934005,1597.3425009187708,13
2018-12-01 11:03:40,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:41,91859.09995536678,210.84017946010133,4
2018-12-01 11:03:42,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:43,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:44,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:45,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:46,2099.0999553667766,6.840179460101327,2
2018-12-01 11:03:47,830335.2075815811,1889.1949695196793,15
2018-12-01 11:03:48,976701.352982126,2221.8452999754627,17
2018-12-01 11:03:49,838448.7820195288,1907.6349114241061,15
2018-12-01 11:03:50,288030.48252998793,656.6842307660586,7
2018-12-01 11:03:51,254020.2730997103,579.3883002427002,7
2018-12-01 11:03:52,796682.0583903893,1814.1589960347358,15
2018-12-01 11:03:53,2577092.5038992683,5865.50400465575,37
2018-12-01 11:03:54,1475442.617770902,3358.6209017681367,24
2018-12-01 11:03:55,1638779.0775078787,3731.476492079446,25
2018-12-01 11:03:56,1884775.5545468042,4290.894279432632,30
2018-12-01 11:03:57,678281.8895664965,1543.648611777928,13
2018-12-01 11:03:58,5520.9078298182985,14.646380558205019,3
2018-12-01 11:03:59,903615.5959854686,2059.8121075560553,17
2018-12-01 11:04:00,165627.67481256695,381.01646523367606,8
2018-12-01 11:04:01,6292.534817550972,18.959518251471998,5
2018-12-01 11:04:02,833892.1953506323,1912.9587403712733,16
2018-12-01 11:04:03,958755.2752218661,2195.304164484386,18
2018-12-01 11:04:04,633471.5080369429,1446.7012635995736,16
2018-12-01 11:04:05,5540.531150531135,16.765490243867152,6
2018-12-01 11:04:06,5520.9078298182985,14.646380558205019,3
2018-12-01 11:04:07,5648.036045144931,16.079462258250697,4
2018-12-01 11:04:08,236858.22464652164,543.0649580226224,8
2018-12-01 11:04:09,571172.9128654585,1302.8710676111154,12
2018-12-01 11:04:10,5815.5687559900925,17.96801281686888,4
2018-12-01 11:04:11,5815.5687559900925,17.96801281686888,4
2018-12-01 11:04:12,183015.5687559901,423.96801281686885,7
2018-12-01 11:04:13,5815.5687559900925,17.96801281686888,4
2018-12-01 11:04:14,5815.5687559900925,17.96801281686888,4
2018-12-01 11:04:15,5815.5687559900925,17.96801281686888,4
2018-12-01 11:04:16,5786.492205117313,18.98042075210421,6
2018-12-01 11:04:17,5520.9078298182985,15.306200594949257,4
2018-12-01 11:04:18,711787.954954428,1628.6350615896927,13
2018-12-01 11:04:19,5520.9078298182985,14.646380558205019,3
2018-12-01 11:04:20,676171.7293297984,1549.3340449078387,13
2018-12-01 11:04:21,2509134.2553935912,5731.761423367999,39
2018-12-01 11:04:22,2378363.4447808345,5435.101292760939,35
2018-12-01 11:04:23,788726.6192402826,1808.137665373703,14
2018-12-01 11:04:24,1102958.2067186402,2526.355415915123,19
2018-12-01 11:04:25,1678989.527272171,3832.997960457451,25
2018-12-01 11:04:26,952512.9539276161,2184.7884392785763,18
2018-12-01 11:04:27,1119988.3092084033,2569.1249769874785,19
2018-12-01 11:04:28,1174352.669090483,2704.9497530457033,27
2018-12-01 11:04:29,1331906.5215714844,3047.7792362141845,20
2018-12-01 11:04:30,89804.66352965427,207.7837500074829,3
2018-12-01 11:04:31,3421.807874451522,9.83953448227036,2
2018-12-01 11:04:32,3421.807874451522,9.83953448227036,2
2018-12-01 11:04:33,94941.80787445152,217.83953448227035,4
2018-12-01 11:04:34,3421.807874451522,9.83953448227036,2
2018-12-01 11:04:35,181181.8078744515,413.8395344822703,5
2018-12-01 11:04:36,3421.807874451522,9.83953448227036,2
2018-12-01 11:04:37,3704.407130122242,11.70487610385927,3
2018-12-01 11:04:38,3743.490618472567,11.962852924653493,3
2018-12-01 11:04:39,3743.490618472567,11.962852924653493,3
2018-12-01 11:04:40,184370.0358476915,423.99005648407365,7
2018-12-01 11:04:41,887407.2515680471,2027.865391277207,16
2018-12-01 11:04:42,974948.4716158472,2228.648186032333,19
2018-12-01 11:04:43,828274.8653768878,1891.4679273818829,16
2018-12-01 11:04:44,976013.4003741536,2230.011562555657,17
2018-12-01 11:04:45,847978.4512865355,1937.9242809681073,15
2018-12-01 11:04:46,902025.2687762,2059.213546677439,15
2018-12-01 11:04:47,686511.6225846861,1563.6879155683696,12
2018-12-01 11:04:48,841992.5661304847,1921.0536963542752,14
2018-12-01 11:04:49,102.61870731842733,4.64415902296683,4
2018-12-01 11:04:50,179.95577812929326,4.625289036234678,2
2018-12-01 11:04:51,519.2015548982642,9.511545080232203,2
2018-12-01 11:04:52,404250.74437462835,932.12810503699,9
2018-12-01 11:04:53,224012.09829234413,518.8683943832099,8
2018-12-01 11:04:54,1102561.257823233,2520.2598636848843,15
2018-12-01 11:04:55,221571.10192673912,510.4867240484397,7
2018-12-01 11:04:56,971145.6614913892,2220.2927589429087,16
2018-12-01 11:04:57,1321933.6691913642,3013.6106502998127,19
2018-12-01 11:04:58,1210662.2643442964,2767.5215500826675,19
2018-12-01 11:04:59,413028.9631213439,943.1365495204095,8
2018-12-01 11:05:00,1037412.7672862469,2362.190649895189,16
2018-12-01 11:05:01,312289.5616760111,716.453812168543,7
2018-12-01 11:05:02,536.5802115891706,9.027262755552053,3
2018-12-01 11:05:03,536.5802115891706,9.027262755552053,3
2018-12-01 11:05:04,536.5802115891706,9.027262755552053,3
2018-12-01 11:05:05,536.5802115891706,9.027262755552053,3
2018-12-01 11:05:06,666643.188688748,1527.0620298881356,15
2018-12-01 11:05:07,1005393.2436525846,2570.2862843338735,17
2018-12-01 11:05:08,87619.57658234103,1021.9266652938466,3
2018-12-01 11:05:09,339.5765823410257,821.9266652938466,2
2018-12-01 11:05:10,98755.42986812809,1045.5990591251807,5
2018-12-01 11:05:11,1674800.317302834,4627.519257840422,23
2018-12-01 11:05:12,1235184.9337955727,3628.3933862330096,19
2018-12-01 11:05:13,1060701.9273680793,3232.7755083519028,18
2018-12-01 11:05:14,1818199.2577073798,4961.536445243278,24
2018-12-01 11:05:15,897593.8303902332,2859.8731218021453,15
2018-12-01 11:05:16,513231.9011661735,1987.5187697102497,10
2018-12-01 11:05:17,964897.3676477562,3014.2215012343404,15
2018-12-01 11:05:18,924747.4725683436,2928.856530011494,17
2018-12-01 11:05:19,1209136.7749002278,3570.55107920493,21
2018-12-01 11:05:20,863034.0516640489,2783.115615047166,16
2018-12-01 11:05:21,514.5205342896886,826.8760438188239,9
2018-12-01 11:05:22,256.52782649296773,823.3854952281682,6
2018-12-01 11:05:23,256.52782649296773,823.3854952281682,6
2018-12-01 11:05:24,256.52782649296773,835.3854952281682,8
2018-12-01 11:05:25,256.52782649296773,823.3854952281682,6
2018-12-01 11:05:26,256.52782649296773,823.3854952281682,6
2018-12-01 11:05:27,446249.79702891514,1838.011629752602,15
2018-12-01 11:05:28,817301.5613217859,2678.952984618901,16
2018-12-01 11:05:29,414676.53686913685,1767.8961108628805,11
2018-12-01 11:05:30,0.0,825.0168088089675,9
2018-12-01 11:05:31,0.0,823.6416301651606,7
2018-12-01 11:05:32,442637.1992361553,1829.6310195910835,8
2018-12-01 11:05:33,0.0,819.6373849634576,1
2018-12-01 11:05:34,0.0,819.6373849634576,1
2018-12-01 11:05:35,0.0,823.3288151067109,2
2018-12-01 11:05:36,0.0,819.9459548202044,2
2018-12-01 11:05:37,316.88529581974944,821.8303627891999,2
2018-12-01 11:05:38,322.97762271706137,821.8725242210152,2
2018-12-01 11:05:39,22721.347178306616,873.0988522585715,4
2018-12-01 11:05:40,949764.2728571261,2982.6454343425467,13
2018-12-01 11:05:41,322.97762271706137,821.8725242210152,2
2018-12-01 11:05:42,125.20421331200514,822.5038501074854,4
2018-12-01 11:05:43,317.61045518367285,823.2292783908262,2
2018-12-01 11:05:44,345.80572496902204,823.5481419627646,2
2018-12-01 11:05:45,345.80572496902204,823.5481419627646,2
2018-12-01 11:05:46,473.51354921844245,824.517272437018,4
2018-12-01 11:05:47,296866.9569814912,1504.7909593977463,9
2018-12-01 11:05:48,582591.86899458,2159.6216468704524,11
2018-12-01 11:05:49,689.4129880355772,826.2063031340992,4
2018-12-01 11:05:50,631496.34752874,2259.8584270902456,14
2018-12-01 11:05:51,252356.42219239543,1398.676229756129,9
2018-12-01 11:05:52,48.25586041780394,822.4242595287811,5
2018-12-01 11:05:53,0.0,820.1185201808331,2
2018-12-01 11:05:54,0.0,820.1185201808331,2
2018-12-01 11:05:55,91520.0,1028.118520180833,4
2018-12-01 11:05:56,88000.0,1020.1185201808331,3
2018-12-01 11:05:57,0.0,821.6660331977058,4
2018-12-01 11:05:58,836842.2026606604,2731.3696637376856,13
2018-12-01 11:05:59,339815.1386831233,1591.9445183341923,7
2018-12-01 11:06:00,494791.8963988836,1945.4448732793285,9
2018-12-01 11:06:01,661.2929668065151,828.3465828942775,3
2018-12-01 11:06:02,562932.5167029584,2106.235727749168,12
2018-12-01 11:06:03,791850.0670062768,2626.5028875294374,14
2018-12-01 11:06:04,4957936.566990762,4855.438971510721,1655
2018-12-01 11:06:05,19985482.86816324,15057.732373311084,7071
2018-12-01 11:06:06,23672775.042510256,35265.35409882345,8261
2018-12-01 11:06:07,23225852.425688524,48542.44760244274,8212
2018-12-01 11:06:08,21737685.273295645,47506.430701895304,7673
2018-12-01 11:06:09,23065261.921927128,47762.59001485321,8305
2018-12-01 11:06:10,23681992.743996054,49106.7490263678,8346
2018-12-01 11:06:11,23728963.898599494,49466.22861849148,8229
2018-12-01 11:06:12,23023055.464581303,47836.94914489353,8247
2018-12-01 11:06:13,22239682.244679008,47533.49324919745,8011
2018-12-01 11:06:14,22882858.213781282,47971.49161409437,8230
2018-12-01 11:06:15,22961152.12883318,47975.10009619799,8222
2018-12-01 11:06:16,23049629.93216557,47728.995980522246,8243
2018-12-01 11:06:17,22953157.074604373,47793.34624562956,8286
2018-12-01 11:06:18,22998476.641468886,47742.060134108295,8265
2018-12-01 11:06:19,22602237.636053156,47356.31122591526,8149
2018-12-01 11:06:20,23127453.78282062,47550.95033128878,8262
2018-12-01 11:06:21,21853588.288346723,46788.29838476007,7873
2018-12-01 11:06:22,21178540.70273231,46179.77286459037,7636
2018-12-01 11:06:23,22050496.527393878,46677.37485010659,7938
